2456231.813400     1.068109     0.000200
2456231.814100     1.069677     0.000200
2456231.814800     1.069741     0.000200
2456231.815500     1.070438     0.000200
2456231.816200     1.071622     0.000200
2456231.816900     1.072876     0.000200
2456231.817600     1.072656     0.000200
2456231.818300     1.073752     0.000200
2456231.819000     1.074082     0.000200
2456231.819700     1.074686     0.000200
2456231.820400     1.075338     0.000200
2456231.821100     1.075807     0.000200
2456231.821800     1.077083     0.000200
2456231.822500     1.077791     0.000200
2456231.823200     1.078772     0.000200
2456231.823900     1.079544     0.000200
2456231.824600     1.080269     0.000200
2456231.826000     1.081612     0.000200
2456231.826700     1.082372     0.000200
2456231.827400     1.082613     0.000200
2456231.828100     1.083459     0.000200
2456231.828800     1.084140     0.000200
2456231.829500     1.084775     0.000200
2456231.830200     1.086013     0.000200
2456231.830900     1.086485     0.000200
2456231.831600     1.087649     0.000200
2456231.832200     1.087783     0.000200
2456231.832900     1.088946     0.000200
2456231.837100     1.091318     0.000200
2456231.837800     1.092254     0.000200
2456231.838500     1.093195     0.000200
2456231.844100     1.097233     0.000200
2456231.844800     1.097951     0.000200
2456231.845500     1.098560     0.000200
2456231.846200     1.099094     0.000200
2456231.846900     1.099227     0.000200
2456231.856700     1.103626     0.000200
2456231.857400     1.103883     0.000200
2456231.858100     1.105019     0.000200
2456231.858800     1.104966     0.000200
2456231.859500     1.105677     0.000200
2456231.860200     1.105764     0.000200
2456231.860900     1.105980     0.000200
2456231.861600     1.106333     0.000200
2456231.862300     1.105961     0.000200
2456231.863700     1.106188     0.000200
2456231.864400     1.106472     0.000200
2456231.865100     1.106506     0.000200
2456231.865800     1.106803     0.000200
2456231.866500     1.106563     0.000200
2456231.867200     1.106570     0.000200
2456231.867900     1.106342     0.000200
2456231.868600     1.106852     0.000200
2456231.869300     1.106444     0.000200
2456231.870000     1.106335     0.000200
2456231.870700     1.106323     0.000200
2456231.871400     1.106096     0.000200
2456231.872800     1.106547     0.000200
2456231.873500     1.106173     0.000200
2456231.874200     1.106060     0.000200
2456231.874900     1.105849     0.000200
2456231.875600     1.106182     0.000200
2456231.876300     1.105701     0.000200
2456231.877000     1.105937     0.000200
2456231.880500     1.104831     0.000200
2456231.881900     1.104475     0.000200
2456231.882600     1.104178     0.000200
2456231.883300     1.103277     0.000200
2456231.884000     1.102603     0.000200
2456231.884700     1.102138     0.000200
2456231.885400     1.101880     0.000200
2456231.886800     1.100878     0.000200
2456231.887500     1.100834     0.000200
2456231.888200     1.100297     0.000200
2456231.889600     1.098606     0.000200
2456231.890300     1.098425     0.000200
2456231.891000     1.097674     0.000200
2456231.891700     1.097405     0.000200
2456231.892400     1.097229     0.000200
2456231.893100     1.096498     0.000200
2456231.893800     1.096239     0.000200
2456231.894400     1.095715     0.000200
2456231.895100     1.095315     0.000200
2456231.896500     1.094205     0.000200
2456231.897200     1.093512     0.000200
2456231.897900     1.093133     0.000200
2456231.898600     1.092786     0.000200
2456231.899300     1.092024     0.000200
2456231.900000     1.091650     0.000200
2456231.900700     1.090909     0.000200
2456231.901400     1.090757     0.000200
2456231.902100     1.089618     0.000200
2456231.902800     1.089053     0.000200
2456231.903500     1.089065     0.000200
2456231.904200     1.087640     0.000200
2456231.904900     1.087369     0.000200
2456231.905600     1.086182     0.000200
2456231.906300     1.086597     0.000200
2456231.907000     1.086019     0.000200
2456231.907700     1.085030     0.000200
2456231.908400     1.084268     0.000200
2456231.911200     1.081476     0.000200
2456231.914000     1.078340     0.000200
2456231.915400     1.076263     0.000200
2456231.916100     1.076054     0.000200
2456231.916800     1.075901     0.000200
2456231.917500     1.075503     0.000200
2456231.920300     1.072749     0.000200
2456231.928000     1.064522     0.000200
2456231.928700     1.063143     0.000200
2456231.929400     1.062694     0.000200
2456231.930100     1.061875     0.000200
2456231.930800     1.060830     0.000200
2456231.931500     1.060489     0.000200
2456231.932200     1.059115     0.000200
2456231.932900     1.058668     0.000200
2456231.933600     1.058389     0.000200
2456231.934300     1.056965     0.000200
2456231.935000     1.057267     0.000200
2456231.935700     1.055280     0.000200
2456231.936400     1.055003     0.000200
2456231.937100     1.053022     0.000200
2456231.937800     1.052650     0.000200
2456231.938500     1.052284     0.000200
2456231.939200     1.050668     0.000200
2456231.939900     1.049967     0.000200
2456231.940600     1.049077     0.000200
2456231.941300     1.049036     0.000200
2456231.942000     1.047999     0.000200
2456231.942700     1.047224     0.000200
2456231.943400     1.046797     0.000200
2456231.944100     1.045912     0.000200
2456231.944800     1.045139     0.000200
2456231.945500     1.044805     0.000200
2456231.946200     1.043481     0.000200
2456231.946900     1.043112     0.000200
2456231.947600     1.042489     0.000200
2456231.948300     1.041729     0.000200
